unit_number,time_in_cycles,op_setting_1,op_setting_2,op_setting_3,sensor_measurement_1,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_5,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_10,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,RUL
42,130,0.0014,0.0005,100.0,518.67,642.97,1595.11,1411.3,14.62,21.61,552.28,2388.22,9042.03,1.3,47.8,521.27,2388.13,8119.65,8.45,0.03,394,2388,100.0,38.81,23.3803,26
5,97,-0.0035,-0.0,100.0,518.67,642.72,1593.08,1415.19,14.62,21.61,552.88,2388.1,9056.3,1.3,47.4,521.45,2388.1,8130.83,8.4217,0.03,394,2388,100.0,38.68,23.3016,1
70,146,-0.0024,0.0005,100.0,518.67,642.25,1586.83,1410.13,14.62,21.61,553.37,2388.15,9065.18,1.3,47.52,521.78,2388.15,8131.58,8.4664,0.03,394,2388,100.0,38.71,23.3549,6
89,150,0.0005,-0.0002,100.0,518.67,642.89,1582.76,1409.32,14.62,21.61,553.88,2388.12,9045.08,1.3,47.72,521.07,2388.13,8135.69,8.4401,0.03,391,2388,100.0,38.89,23.3449,27
96,90,0.0004,0.0004,100.0,518.67,642.07,1585.63,1401.05,14.62,21.61,553.26,2388.05,9072.08,1.3,47.29,521.63,2388.07,8144.01,8.4107,0.03,392,2388,100.0,38.92,23.4575,7
32,45,-0.0001,-0.0002,100.0,518.67,642.49,1578.71,1399.46,14.62,21.61,553.92,2387.94,9069.24,1.3,47.08,522.4,2388.0,8154.32,8.3992,0.03,392,2388,100.0,39.18,23.4126,100
45,109,0.0003,-0.0003,100.0,518.67,642.87,1593.94,1408.2,14.62,21.61,553.34,2388.12,9063.16,1.3,47.32,521.55,2388.16,8144.02,8.4858,0.03,395,2388,100.0,38.69,23.2169,43
89,24,-0.0014,-0.0004,100.0,518.67,642.31,1586.7,1407.05,14.62,21.61,553.58,2388.05,9046.02,1.3,47.45,521.55,2388.04,8122.33,8.4007,0.03,393,2388,100.0,38.75,23.2626,153
47,2,0.0015,0.0002,100.0,518.67,643.06,1590.71,1414.64,14.62,21.61,553.36,2388.1,9044.7,1.3,47.41,520.92,2388.11,8123.77,8.445,0.03,394,2388,100.0,38.75,23.2166,71
65,26,-0.0008,-0.0004,100.0,518.67,642.19,1581.02,1395.2,14.62,21.6,554.96,2388.01,9076.2,1.3,47.12,522.23,2388.05,8158.27,8.3941,0.03,393,2388,100.0,38.84,23.3898,45
58,145,0.0012,-0.0003,100.0,518.67,643.15,1586.47,1408.95,14.62,21.61,553.74,2388.12,9046.08,1.3,47.45,520.75,2388.13,8131.73,8.4506,0.03,394,2388,100.0,38.66,23.2275,31
20,79,-0.0013,-0.0003,100.0,518.67,642.36,1589.87,1403.76,14.62,21.61,554.5,2388.07,9059.46,1.3,47.23,522.18,2388.03,8149.54,8.4122,0.03,394,2388,100.0,39.03,23.369,105
51,121,0.0017,-0.0004,100.0,518.67,642.88,1597.46,1406.03,14.62,21.61,553.58,2388.1,9049.15,1.3,47.51,521.1,2388.08,8135.48,8.4645,0.03,393,2388,100.0,38.82,23.2672,23
35,165,0.0023,0.0004,100.0,518.67,643.26,1596.92,1418.63,14.62,21.61,552.62,2388.17,9067.06,1.3,47.7,520.68,2388.2,8144.44,8.4955,0.03,395,2388,100.0,38.72,23.2481,33
36,92,0.0002,-0.0001,100.0,518.67,643.28,1595.85,1413.47,14.62,21.61,552.9,2388.16,9070.65,1.3,47.61,520.7,2388.12,8139.99,8.4619,0.03,394,2388,100.0,38.8,23.2521,34
51,105,0.0024,0.0002,100.0,518.67,642.52,1587.54,1404.34,14.62,21.61,553.33,2388.11,9048.63,1.3,47.48,521.67,2388.11,8129.16,8.4398,0.03,393,2388,100.0,38.79,23.3661,39
75,33,0.0032,0.0002,100.0,518.67,642.6,1591.05,1395.96,14.62,21.61,553.55,2388.01,9054.44,1.3,47.28,521.85,2388.04,8136.99,8.4344,0.03,393,2388,100.0,39.02,23.3844,55
75,44,0.0043,0.0005,100.0,518.67,641.99,1582.66,1407.04,14.62,21.61,554.3,2388.08,9059.07,1.3,47.33,522.29,2388.09,8136.55,8.4304,0.03,393,2388,100.0,38.92,23.3726,44
8,123,0.0005,-0.0002,100.0,518.67,642.9,1588.44,1405.73,14.62,21.61,552.94,2388.13,9050.61,1.3,47.35,521.63,2388.1,8129.99,8.4296,0.03,394,2388,100.0,38.92,23.2745,43
81,43,0.0001,-0.0003,100.0,518.67,642.38,1585.43,1403.5,14.62,21.61,554.29,2388.04,9069.13,1.3,47.3,521.81,2388.07,8148.17,8.4007,0.03,393,2388,100.0,38.97,23.4349,170
11,24,0.0028,0.0003,100.0,518.67,642.96,1585.42,1411.03,14.62,21.61,553.32,2388.18,9041.18,1.3,47.44,521.16,2388.16,8119.73,8.4538,0.03,393,2388,100.0,38.94,23.2866,59
97,56,-0.0002,0.0004,100.0,518.67,642.11,1591.05,1395.04,14.62,21.61,554.02,2388.02,9061.42,1.3,47.21,522.07,2388.03,8153.3,8.4303,0.03,394,2388,100.0,38.95,23.3443,78
84,88,0.002,0.0002,100.0,518.67,642.19,1588.4,1408.41,14.62,21.61,554.12,2388.05,9048.39,1.3,47.21,521.55,2388.08,8138.66,8.4149,0.03,393,2388,100.0,38.95,23.3886,84
24,4,0.0024,-0.0003,100.0,518.67,642.34,1580.64,1392.93,14.62,21.61,555.37,2388.02,9067.43,1.3,47.13,522.11,2387.98,8147.17,8.4132,0.03,391,2388,100.0,39.12,23.4911,182
1,15,-0.0003,-0.0003,100.0,518.67,642.5,1584.81,1398.79,14.62,21.61,554.15,2388.0,9052.59,1.3,47.35,521.38,2388.0,8133.62,8.4163,0.03,392,2388,100.0,39.04,23.3672,16
8,132,0.002,-0.0002,100.0,518.67,642.87,1583.51,1414.47,14.62,21.61,553.91,2388.11,9052.04,1.3,47.37,521.84,2388.13,8131.85,8.4365,0.03,393,2388,100.0,38.85,23.312,34
72,53,0.0023,0.0002,100.0,518.67,642.26,1589.27,1404.65,14.62,21.61,554.36,2388.03,9058.72,1.3,47.32,522.29,2387.98,8144.69,8.3881,0.03,394,2388,100.0,38.88,23.4194,78
16,87,-0.0018,-0.0004,100.0,518.67,642.29,1584.03,1398.84,14.62,21.61,554.05,2388.06,9054.58,1.3,47.28,522.28,2388.03,8136.89,8.3808,0.03,392,2388,100.0,38.9,23.2872,26
19,6,0.0016,-0.0002,100.0,518.67,641.64,1574.82,1391.72,14.62,21.61,554.67,2387.98,9049.12,1.3,47.16,521.94,2388.03,8140.95,8.4096,0.03,393,2388,100.0,38.86,23.351,129
41,10,0.0009,0.0004,100.0,518.67,642.46,1581.57,1399.1,14.62,21.61,554.36,2388.12,9050.46,1.3,47.05,522.31,2388.02,8134.92,8.3921,0.03,391,2388,100.0,38.93,23.5257,113
36,56,-0.0025,-0.0002,100.0,518.67,642.47,1593.58,1413.89,14.62,21.61,553.23,2388.15,9054.01,1.3,47.55,521.0,2388.13,8136.94,8.475,0.03,393,2388,100.0,38.79,23.2121,70
34,181,0.0014,0.0005,100.0,518.67,643.28,1596.16,1416.23,14.62,21.61,552.6,2388.17,9050.62,1.3,47.62,520.48,2388.12,8131.55,8.4636,0.03,395,2388,100.0,38.6,23.2233,22
23,59,-0.0017,-0.0004,100.0,518.67,642.17,1592.08,1401.89,14.62,21.61,554.67,2388.02,9050.89,1.3,47.25,522.28,2388.03,8140.5,8.4137,0.03,392,2388,100.0,38.94,23.3693,71
43,172,-0.003,0.0003,100.0,518.67,642.77,1594.19,1418.4,14.62,21.61,552.25,2388.13,9052.93,1.3,47.6,520.86,2388.16,8135.46,8.4456,0.03,394,2388,100.0,38.63,23.2379,0
92,143,0.0021,0.0004,100.0,518.67,643.4,1598.65,1422.97,14.62,21.61,552.44,2388.2,9049.69,1.3,47.78,521.13,2388.2,8120.74,8.5132,0.03,394,2388,100.0,38.43,23.1155,7
61,104,-0.0031,0.0001,100.0,518.67,642.43,1588.66,1401.82,14.62,21.61,553.7,2388.09,9066.41,1.3,47.44,522.29,2388.02,8151.9,8.4146,0.03,392,2388,100.0,38.9,23.2437,55
81,103,-0.0034,-0.0005,100.0,518.67,642.62,1583.61,1397.96,14.62,21.61,553.37,2388.01,9064.92,1.3,47.35,521.79,2388.0,8149.93,8.4371,0.03,392,2388,100.0,38.83,23.352,110
59,78,0.0005,0.0,100.0,518.67,641.46,1583.12,1401.5,14.62,21.6,554.55,2388.05,9058.81,1.3,47.24,522.28,2388.02,8143.83,8.4223,0.03,391,2388,100.0,39.12,23.3662,16
45,123,-0.0016,-0.0002,100.0,518.67,642.8,1600.68,1406.13,14.62,21.61,553.09,2388.08,9060.54,1.3,47.47,521.44,2388.1,8141.18,8.4491,0.03,393,2388,100.0,38.91,23.4458,29
40,117,0.0009,-0.0002,100.0,518.67,643.56,1589.46,1414.55,14.62,21.61,552.01,2388.14,9068.17,1.3,47.98,520.66,2388.15,8146.89,8.4861,0.03,396,2388,100.0,38.56,23.2674,16
34,23,-0.0029,0.0005,100.0,518.67,642.1,1586.2,1396.05,14.62,21.61,554.0,2388.02,9064.02,1.3,47.23,523.0,2387.92,8145.98,8.3976,0.03,392,2388,100.0,39.01,23.4695,180
6,102,0.003,0.0,100.0,518.67,642.8,1591.53,1406.26,14.62,21.61,553.36,2388.14,9049.82,1.3,47.6,521.48,2388.1,8131.17,8.4443,0.03,393,2388,100.0,38.63,23.1901,3
32,111,-0.0013,-0.0004,100.0,518.67,642.33,1581.46,1408.33,14.62,21.61,554.65,2388.02,9089.03,1.3,47.33,522.28,2388.0,8159.48,8.4236,0.03,393,2388,100.0,38.85,23.3087,34
3,65,-0.0005,0.0001,100.0,518.67,642.86,1591.13,1403.62,14.62,21.61,552.99,2388.15,9057.11,1.3,47.37,520.79,2388.15,8132.1,8.4622,0.03,392,2388,100.0,38.62,23.2824,61
61,105,-0.001,-0.0002,100.0,518.67,642.43,1585.22,1400.61,14.62,21.61,554.22,2388.07,9063.12,1.3,47.5,522.36,2388.09,8145.65,8.4314,0.03,392,2388,100.0,38.9,23.3433,54
71,17,-0.002,-0.0004,100.0,518.67,642.14,1582.68,1400.71,14.62,21.61,554.53,2388.05,9064.84,1.3,47.37,521.83,2388.03,8146.55,8.429,0.03,392,2388,100.0,38.92,23.3654,51
35,140,-0.0017,-0.0005,100.0,518.67,642.84,1593.81,1417.6,14.62,21.61,553.17,2388.2,9058.77,1.3,47.64,521.1,2388.16,8136.58,8.4942,0.03,394,2388,100.0,38.67,23.3514,58
91,108,0.0027,0.0001,100.0,518.67,642.65,1590.6,1406.38,14.62,21.61,553.16,2388.19,9051.44,1.3,47.58,521.01,2388.18,8124.56,8.4609,0.03,393,2388,100.0,38.86,23.3089,126
81,19,-0.0003,-0.0002,100.0,518.67,642.04,1585.23,1396.7,14.62,21.61,553.41,2387.98,9063.9,1.3,47.23,521.35,2388.06,8148.38,8.4165,0.03,392,2388,100.0,39.02,23.3136,194
84,130,-0.0044,0.0001,100.0,518.67,643.41,1593.16,1412.57,14.62,21.61,553.16,2388.1,9057.83,1.3,47.71,521.08,2388.09,8129.0,8.4418,0.03,394,2388,100.0,39.01,23.3083,42
98,22,-0.0023,-0.0,100.0,518.67,642.21,1584.2,1399.53,14.62,21.61,554.27,2388.09,9063.66,1.3,47.38,521.9,2388.07,8143.95,8.4023,0.03,393,2388,100.0,38.87,23.3644,99
91,23,0.0016,-0.0005,100.0,518.67,642.89,1588.61,1410.03,14.62,21.61,554.02,2388.12,9043.0,1.3,47.54,521.71,2388.09,8126.49,8.4844,0.03,394,2388,100.0,38.95,23.4011,211
49,111,-0.0009,-0.0004,100.0,518.67,642.08,1585.62,1399.36,14.62,21.61,554.72,2388.02,9056.35,1.3,47.26,522.36,2388.01,8141.53,8.3578,0.03,390,2388,100.0,39.06,23.3673,192
51,96,0.0013,0.0,100.0,518.67,642.7,1586.19,1403.26,14.62,21.61,553.53,2388.11,9050.02,1.3,47.5,521.2,2388.14,8130.7,8.4033,0.03,392,2388,100.0,38.9,23.3242,48
52,10,0.0023,-0.0001,100.0,518.67,641.81,1586.38,1396.28,14.62,21.6,554.43,2388.08,9052.78,1.3,47.08,522.35,2388.05,8135.85,8.3556,0.03,391,2388,100.0,39.01,23.5272,179
35,187,-0.0021,-0.0002,100.0,518.67,643.25,1595.09,1421.2,14.62,21.61,552.62,2388.19,9075.8,1.3,48.12,520.05,2388.22,8153.02,8.5275,0.03,395,2388,100.0,38.47,23.0543,11
70,130,-0.002,0.0,100.0,518.67,642.57,1589.8,1409.79,14.62,21.61,552.98,2388.14,9058.48,1.3,47.53,521.34,2388.11,8131.65,8.4304,0.03,394,2388,100.0,38.97,23.3629,22
53,4,0.0005,0.0001,100.0,518.67,642.29,1584.65,1399.92,14.62,21.61,553.82,2388.14,9059.44,1.3,47.33,521.88,2388.03,8136.95,8.4169,0.03,391,2388,100.0,38.95,23.3597,160
1,10,-0.0025,-0.0001,100.0,518.67,642.07,1585.25,1398.64,14.62,21.61,554.28,2388.04,9051.95,1.3,47.14,522.0,2388.06,8134.08,8.4093,0.03,391,2388,100.0,38.87,23.382,21
96,24,-0.0006,-0.0004,100.0,518.67,642.21,1588.31,1401.18,14.62,21.61,555.11,2388.02,9064.99,1.3,47.28,522.39,2388.02,8147.96,8.3922,0.03,391,2388,100.0,39.04,23.449,73
79,89,-0.0022,-0.0002,100.0,518.67,642.64,1583.88,1404.73,14.62,21.61,553.15,2388.1,9039.29,1.3,47.42,521.46,2388.16,8130.3,8.4116,0.03,391,2388,100.0,38.78,23.333,12
92,145,0.0012,0.0,100.0,518.67,643.2,1595.08,1417.12,14.62,21.61,552.67,2388.21,9046.84,1.3,47.88,520.19,2388.23,8125.51,8.4644,0.03,395,2388,100.0,38.49,23.1489,5
52,116,-0.0021,0.0001,100.0,518.67,642.14,1584.7,1401.05,14.62,21.6,554.86,2388.06,9063.12,1.3,47.33,521.98,2387.92,8139.77,8.3986,0.03,392,2388,100.0,38.98,23.4031,73
91,136,-0.0013,-0.0004,100.0,518.67,643.01,1592.24,1414.48,14.62,21.61,552.58,2388.17,9051.95,1.3,47.79,521.07,2388.18,8132.25,8.4345,0.03,394,2388,100.0,38.88,23.3136,98
45,149,0.0011,0.0001,100.0,518.67,642.91,1593.37,1412.63,14.62,21.61,553.66,2388.11,9061.95,1.3,47.71,521.54,2388.11,8140.07,8.4994,0.03,395,2388,100.0,38.58,23.2881,3
77,71,0.0008,0.0001,100.0,518.67,642.91,1577.3,1405.13,14.62,21.61,554.68,2388.09,9051.99,1.3,47.46,521.61,2388.05,8135.79,8.4042,0.03,393,2388,100.0,38.94,23.4247,91
60,92,-0.0026,-0.0001,100.0,518.67,641.44,1587.63,1402.68,14.62,21.61,552.84,2388.08,9053.69,1.3,47.45,521.28,2388.1,8133.77,8.4493,0.03,391,2388,100.0,39.0,23.3655,55
17,84,-0.002,-0.0001,100.0,518.67,642.18,1587.07,1404.25,14.62,21.61,553.64,2388.03,9064.92,1.3,47.25,521.63,2387.99,8153.95,8.3966,0.03,391,2388,100.0,38.93,23.3036,81
29,171,-0.0002,-0.0001,100.0,518.67,642.53,1585.72,1405.88,14.62,21.61,553.29,2388.08,9074.11,1.3,47.26,521.57,2388.07,8147.27,8.4202,0.03,393,2388,100.0,38.98,23.1975,0
63,71,0.0019,0.0004,100.0,518.67,642.42,1587.91,1407.65,14.62,21.61,552.91,2388.11,9047.1,1.3,47.48,521.71,2388.13,8132.28,8.4514,0.03,392,2388,100.0,38.87,23.2805,84
7,9,0.0043,0.0001,100.0,518.67,642.24,1579.13,1394.7,14.62,21.61,553.68,2388.08,9061.49,1.3,47.2,522.56,2388.03,8139.07,8.3963,0.03,393,2388,100.0,38.95,23.3935,151
91,189,-0.004,-0.0,100.0,518.67,643.15,1592.08,1412.44,14.62,21.61,552.62,2388.13,9054.61,1.3,47.72,520.45,2388.17,8127.44,8.4375,0.03,393,2388,100.0,38.76,23.213,45
92,119,-0.0003,0.0004,100.0,518.67,642.8,1590.8,1411.35,14.62,21.61,552.45,2388.17,9040.17,1.3,47.92,521.08,2388.17,8124.1,8.4899,0.03,394,2388,100.0,38.78,23.1958,31
53,65,-0.0027,0.0004,100.0,518.67,642.3,1593.11,1403.39,14.62,21.61,553.57,2388.12,9060.44,1.3,47.46,521.95,2388.06,8140.53,8.4301,0.03,392,2388,100.0,39.01,23.308,99
80,28,-0.0014,0.0003,100.0,518.67,642.71,1589.88,1404.11,14.62,21.61,553.49,2388.1,9060.98,1.3,47.45,522.04,2388.08,8135.75,8.4164,0.03,392,2388,100.0,38.93,23.4294,105
18,112,-0.0002,0.0002,100.0,518.67,643.04,1594.17,1400.75,14.62,21.61,553.88,2388.16,9064.71,1.3,47.41,522.06,2388.05,8147.04,8.4408,0.03,394,2388,100.0,38.76,23.4164,21
43,103,0.0035,-0.0002,100.0,518.67,642.19,1589.2,1401.35,14.62,21.61,554.36,2388.11,9054.96,1.3,47.33,521.66,2388.06,8138.47,8.4168,0.03,392,2388,100.0,38.89,23.3525,69
58,155,0.0049,0.0004,100.0,518.67,642.65,1591.5,1404.6,14.62,21.61,553.58,2388.13,9055.86,1.3,47.57,520.8,2388.16,8136.98,8.452,0.03,394,2388,100.0,38.83,23.2716,21
17,21,0.0032,-0.0001,100.0,518.67,642.47,1588.62,1402.85,14.62,21.61,554.6,2387.93,9061.64,1.3,47.26,522.09,2387.97,8152.15,8.4065,0.03,391,2388,100.0,38.98,23.3929,144
3,62,0.0008,0.0003,100.0,518.67,642.5,1594.72,1396.96,14.62,21.61,553.83,2388.15,9054.32,1.3,47.57,521.52,2388.11,8129.64,8.412,0.03,393,2388,100.0,38.71,23.2947,64
60,60,0.0006,0.0003,100.0,518.67,642.29,1589.17,1406.7,14.62,21.61,554.11,2388.13,9050.69,1.3,47.16,522.2,2388.07,8137.4,8.4407,0.03,393,2388,100.0,38.77,23.3608,87
90,104,0.0004,-0.0004,100.0,518.67,642.15,1588.91,1409.85,14.62,21.61,553.47,2388.15,9066.03,1.3,47.72,521.19,2388.14,8144.66,8.4284,0.03,392,2388,100.0,38.63,23.3244,42
8,76,-0.0005,-0.0001,100.0,518.67,642.98,1586.75,1410.06,14.62,21.61,553.61,2388.03,9048.04,1.3,47.34,521.4,2388.21,8129.84,8.4289,0.03,390,2388,100.0,38.99,23.3967,90
40,70,0.0029,0.0004,100.0,518.67,642.99,1597.24,1410.86,14.62,21.61,552.9,2388.13,9056.6,1.3,47.83,520.91,2388.09,8134.1,8.4237,0.03,393,2388,100.0,38.84,23.1727,63
69,46,-0.0014,-0.0003,100.0,518.67,642.47,1590.13,1400.98,14.62,21.61,553.52,2388.13,9045.8,1.3,47.36,521.95,2388.13,8129.28,8.4076,0.03,393,2388,100.0,38.81,23.3351,8
81,85,-0.0006,-0.0002,100.0,518.67,642.34,1592.88,1406.73,14.62,21.61,553.89,2388.04,9066.6,1.3,47.35,522.11,2388.0,8144.75,8.3998,0.03,393,2388,100.0,38.73,23.4132,128
79,25,0.0007,-0.0004,100.0,518.67,642.38,1586.56,1401.41,14.62,21.61,554.17,2388.07,9050.88,1.3,47.52,522.02,2387.99,8134.43,8.3966,0.03,394,2388,100.0,39.08,23.2596,76
72,21,0.0,0.0003,100.0,518.67,641.83,1583.54,1410.11,14.62,21.61,554.33,2388.01,9064.97,1.3,47.27,522.29,2388.03,8143.7,8.4309,0.03,392,2388,100.0,39.03,23.5205,110
13,171,-0.0018,-0.0001,100.0,518.67,642.42,1585.15,1399.83,14.62,21.61,553.95,2388.07,9066.53,1.3,47.48,521.86,2388.0,8138.22,8.4395,0.03,393,2388,100.0,39.02,23.3638,24
21,28,0.0022,-0.0002,100.0,518.67,642.52,1582.93,1401.84,14.62,21.6,554.49,2388.04,9052.04,1.3,47.18,522.19,2388.03,8131.4,8.3877,0.03,391,2388,100.0,39.14,23.3582,120
86,50,0.0024,0.0004,100.0,518.67,642.34,1584.61,1409.91,14.62,21.61,554.43,2388.09,9055.98,1.3,47.43,521.45,2388.07,8138.75,8.4544,0.03,393,2388,100.0,38.85,23.3391,60
62,61,0.0002,0.0003,100.0,518.67,642.58,1577.64,1397.21,14.62,21.61,554.83,2388.01,9050.03,1.3,47.14,522.92,2388.01,8138.32,8.4193,0.03,389,2388,100.0,39.08,23.4914,171
92,114,-0.0011,0.0004,100.0,518.67,642.73,1598.82,1414.39,14.62,21.61,552.88,2388.19,9041.61,1.3,47.77,520.25,2388.18,8119.18,8.477,0.03,393,2388,100.0,38.64,23.2128,36
43,165,-0.005,-0.0002,100.0,518.67,642.52,1591.44,1414.62,14.62,21.61,553.19,2388.15,9052.18,1.3,47.62,521.26,2388.08,8139.34,8.4471,0.03,394,2388,100.0,38.77,23.2884,7
88,38,-0.0004,-0.0003,100.0,518.67,643.12,1590.95,1413.07,14.62,21.61,553.38,2388.21,9043.63,1.3,47.56,521.15,2388.1,8124.94,8.4223,0.03,393,2388,100.0,38.92,23.3481,30
36,114,-0.0016,0.0003,100.0,518.67,643.13,1598.97,1428.31,14.62,21.61,553.04,2388.18,9052.68,1.3,48.06,520.52,2388.17,8139.16,8.4882,0.03,395,2388,100.0,38.67,23.0811,12
10,141,-0.0044,-0.0002,100.0,518.67,641.83,1586.04,1401.44,14.62,21.61,554.19,2388.04,9059.16,1.3,47.49,521.67,2388.01,8139.55,8.431,0.03,394,2388,100.0,39.03,23.492,51
13,118,0.0005,0.0001,100.0,518.67,642.12,1587.8,1403.82,14.62,21.61,554.17,2388.03,9055.84,1.3,47.42,521.99,2388.09,8142.17,8.3898,0.03,391,2388,100.0,39.05,23.3499,77
29,98,0.002,0.0,100.0,518.67,642.68,1590.55,1400.47,14.62,21.61,555.12,2388.0,9062.75,1.3,47.2,521.96,2388.04,8143.86,8.4035,0.03,391,2388,100.0,38.96,23.3061,73
16,38,0.0032,0.0,100.0,518.67,642.41,1579.57,1398.89,14.62,21.61,555.39,2388.04,9044.92,1.3,47.19,521.97,2388.03,8136.67,8.3851,0.03,389,2388,100.0,39.14,23.502,75
46,112,0.0027,-0.0005,100.0,518.67,643.17,1591.36,1408.93,14.62,21.61,553.66,2388.08,9073.31,1.3,47.62,521.26,2388.1,8152.46,8.4207,0.03,393,2388,100.0,38.75,23.3397,34
12,193,-0.0025,0.0004,100.0,518.67,641.9,1594.86,1400.05,14.62,21.61,553.97,2388.03,9071.94,1.3,47.33,521.67,2388.02,8146.58,8.4362,0.03,393,2388,100.0,38.98,23.4178,24
94,79,0.0006,0.0001,100.0,518.67,642.64,1586.44,1407.61,14.62,21.61,553.56,2388.04,9053.33,1.3,47.51,521.45,2388.07,8139.71,8.4517,0.03,393,2388,100.0,38.79,23.3295,54
51,22,-0.0016,0.0003,100.0,518.67,642.27,1587.25,1410.53,14.62,21.61,553.33,2388.11,9040.09,1.3,47.15,521.7,2388.07,8131.06,8.408,0.03,392,2388,100.0,38.88,23.3626,122
44,26,0.0019,0.0004,100.0,518.67,641.95,1585.5,1403.33,14.62,21.61,553.56,2388.1,9050.81,1.3,47.34,521.8,2388.06,8126.65,8.4302,0.03,392,2388,100.0,38.74,23.4307,28
20,24,-0.0034,0.0004,100.0,518.67,642.46,1587.36,1399.21,14.62,21.61,553.85,2388.09,9061.89,1.3,47.55,521.78,2388.0,8140.11,8.4065,0.03,391,2388,100.0,38.91,23.4268,160
75,30,-0.0032,-0.0004,100.0,518.67,642.45,1589.4,1398.67,14.62,21.61,554.49,2388.07,9061.6,1.3,47.25,521.75,2388.04,8139.16,8.4267,0.03,393,2388,100.0,38.9,23.4163,58
29,91,-0.0016,-0.0002,100.0,518.67,642.2,1582.03,1407.49,14.62,21.61,553.31,2388.08,9058.24,1.3,47.33,522.16,2388.13,8135.91,8.4093,0.03,393,2388,100.0,38.9,23.3727,80
82,150,-0.004,-0.0004,100.0,518.67,643.22,1590.67,1421.36,14.62,21.61,552.44,2388.22,9056.53,1.3,47.84,520.69,2388.2,8131.7,8.4744,0.03,393,2388,100.0,38.47,23.1344,12
81,138,-0.0006,0.0002,100.0,518.67,642.66,1587.53,1398.81,14.62,21.61,552.94,2388.12,9075.65,1.3,47.37,521.85,2388.11,8145.52,8.4285,0.03,393,2388,100.0,38.86,23.2285,75
32,67,0.0006,0.0004,100.0,518.67,642.59,1582.79,1393.79,14.62,21.61,555.0,2388.02,9071.55,1.3,47.11,522.59,2388.05,8153.76,8.4293,0.03,392,2388,100.0,39.13,23.4381,78
31,17,0.0035,-0.0004,100.0,518.67,642.08,1583.92,1397.59,14.62,21.61,553.83,2388.03,9069.02,1.3,47.38,521.93,2387.99,8145.86,8.3953,0.03,390,2388,100.0,39.07,23.3866,179
95,51,0.0024,0.0006,100.0,518.67,642.05,1581.14,1401.66,14.62,21.61,554.01,2388.07,9044.36,1.3,47.43,522.22,2388.08,8132.08,8.4421,0.03,393,2388,100.0,39.02,23.3746,38
55,88,-0.0037,0.0,100.0,518.67,642.2,1590.61,1402.31,14.62,21.61,554.91,2388.05,9056.26,1.3,47.52,521.94,2388.08,8142.28,8.4246,0.03,393,2388,100.0,39.05,23.3084,25
36,7,-0.0005,0.0001,100.0,518.67,642.35,1590.52,1411.15,14.62,21.61,553.24,2388.05,9055.98,1.3,47.5,521.24,2388.08,8142.08,8.4333,0.03,393,2388,100.0,38.79,23.4033,119
64,124,0.0,0.0005,100.0,518.67,642.39,1591.02,1403.56,14.62,21.61,553.44,2388.15,9048.81,1.3,47.53,522.36,2388.14,8142.2,8.4296,0.03,393,2388,100.0,38.83,23.2442,44
10,2,0.0061,-0.0001,100.0,518.67,642.32,1584.48,1388.37,14.62,21.61,554.43,2387.98,9061.92,1.3,47.17,522.59,2388.03,8146.38,8.3981,0.03,392,2388,100.0,39.08,23.4908,190
95,41,-0.001,0.0005,100.0,518.67,642.19,1576.2,1400.01,14.62,21.61,553.99,2388.03,9047.07,1.3,47.36,521.73,2388.04,8134.29,8.3955,0.03,393,2388,100.0,38.9,23.2473,48
76,97,0.0028,-0.0004,100.0,518.67,641.13,1589.71,1393.17,14.62,21.61,554.51,2387.97,9058.26,1.3,47.19,521.77,2388.03,8141.26,8.3949,0.03,391,2388,100.0,38.82,23.3754,108
17,32,-0.0025,-0.0001,100.0,518.67,642.63,1584.13,1396.46,14.62,21.6,554.49,2387.99,9071.68,1.3,47.16,522.02,2387.97,8152.45,8.3983,0.03,393,2388,100.0,39.23,23.3131,133
40,6,0.0018,0.0001,100.0,518.67,642.95,1591.91,1407.42,14.62,21.61,553.05,2388.12,9055.81,1.3,47.69,521.49,2388.07,8134.69,8.4673,0.03,394,2388,100.0,38.77,23.2661,127
14,31,-0.0013,-0.0001,100.0,518.67,642.52,1584.2,1415.34,14.62,21.61,552.55,2388.14,9042.63,1.3,47.7,520.77,2388.15,8116.57,8.4505,0.03,393,2388,100.0,38.88,23.2596,15
65,6,0.0025,0.0005,100.0,518.67,642.26,1584.8,1393.17,14.62,21.61,555.22,2387.99,9063.37,1.3,47.19,522.39,2388.02,8141.9,8.4189,0.03,392,2388,100.0,39.11,23.4317,65
72,18,-0.0027,0.0004,100.0,518.67,642.05,1580.2,1399.08,14.62,21.61,554.53,2388.0,9060.38,1.3,47.13,521.85,2388.02,8143.4,8.443,0.03,392,2388,100.0,39.15,23.279,113
92,36,0.0009,0.0001,100.0,518.67,642.77,1579.5,1406.04,14.62,21.61,553.32,2388.15,9042.31,1.3,47.49,521.4,2388.14,8127.17,8.4373,0.03,392,2388,100.0,38.89,23.2542,114
